song_id,title,artist,language,tempo,energy_rms,spectral_centroid,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
Metin_Arolat_Yandım_Bir_Diye,Yandım Bir Diye,Metin Arolat,tr,95.703125,0.2135326713323593,2371.6026318907448,-81.37175,76.798065,14.885709,34.02791,12.598166,16.543457,3.7861948,4.5008097,-1.8271337,2.4925106,-3.5738068,1.8477703,0.4766585,0.4306386,0.5514284,0.44802535,0.38286966,0.3906526,0.4007259,0.4860714,0.4135434,0.49277887,0.50576454,0.38569114,0.3997327
Metin_Arolat_Şeytana_Um,Şeytana Um,Metin Arolat,tr,129.19921875,0.2003334611654281,2448.7429958025214,-63.98877,85.07018,-5.8447328,23.276268,8.212179,14.981542,-3.1853828,0.7044557,-9.126871,-0.74852705,-6.1856713,-1.3486066,-5.146649,0.36014816,0.35491487,0.33206764,0.29875553,0.35203296,0.28024974,0.43703076,0.3679468,0.35443017,0.43057242,0.42788932,0.6791743
Metin_Arolat_Ben_Adem_Sen_Havva,Ben Adem Sen Havva,Metin Arolat,tr,143.5546875,0.2101251482963562,2910.937119984534,-64.75613,58.846046,3.058258,47.13115,3.1986065,11.371637,2.6766028,9.384873,-0.77670425,6.6279144,2.494204,6.7166667,-1.407432,0.4123862,0.4518243,0.5002579,0.51954144,0.5087428,0.41693258,0.5137122,0.521123,0.52400124,0.4646049,0.35729527,0.39428532
Metin_Arolat_Yatsana_Yanına,Yatsana Yanına,Metin Arolat,tr,117.45383522727272,0.0528546087443828,2590.772346466817,-211.7396,68.30794,-28.019123,0.112242706,-1.0695379,2.1095302,-7.104389,6.832655,-1.6072655,1.0194104,-8.475002,-6.9602423,-6.0240283,0.37455237,0.3348518,0.32230058,0.2300872,0.24213478,0.271067,0.27020988,0.35759225,0.27821156,0.37755215,0.44937924,0.36153498
Yaşar_Divane,Divane,Yaşar,tr,161.4990234375,0.1235236972570419,2114.1478127385085,-134.2906,95.11613,-1.7651904,23.525919,8.557255,15.0820675,-3.7632308,-0.9112944,-11.681529,-8.874,-9.471248,-3.4455612,-8.471932,0.47388545,0.3758351,0.19408369,0.18749446,0.26837906,0.53618217,0.31189302,0.3750776,0.40213788,0.30841306,0.398267,0.31245402
Yaşar_Kumralım,Kumralım,Yaşar,tr,117.45383522727272,0.1445198953151703,2159.5539358386923,-116.174,96.664536,10.015919,24.235277,13.070911,11.868494,-2.6176991,-3.4489977,-12.999556,-5.883704,-7.879869,-2.9537795,-6.2223,0.47438636,0.30134365,0.37705848,0.27775398,0.3484165,0.24434702,0.20619671,0.3158235,0.4473332,0.52622145,0.3551204,0.44545934
Yıldız_Usmonova_Seni_Severdim,Seni Severdim,Yıldız Usmonova,tr,143.5546875,0.1026403233408927,1927.9936994087636,-155.58884,99.81852,4.241687,28.568583,4.350734,8.703414,-1.7740775,0.5940087,-2.0495067,5.710444,-1.4704593,-0.22104931,-8.469685,0.3466634,0.25884956,0.23022601,0.39912397,0.28775474,0.38692787,0.2789094,0.4908777,0.30062366,0.18773822,0.25738177,0.23387885
Yaşar_Sevda_Sinemalarda,Sevda Sinemalarda,Yaşar,tr,135.99917763157896,0.0400840938091278,2248.0621015513125,-289.28586,77.45873,6.8173347,23.025278,5.7785697,8.892508,-7.05698,6.3215795,-5.187814,3.3495326,-0.079205684,1.490381,-4.20902,0.3600085,0.33979365,0.3543353,0.35388136,0.4000202,0.45320782,0.47453278,0.48218152,0.45710906,0.38552457,0.344881,0.3929066
Yaşar_Birtanem,Birtanem,Yaşar,tr,107.666015625,0.1905662417411804,2477.197303417907,-61.151592,87.584114,21.492584,19.164839,7.7832894,14.880764,-1.1515583,8.747324,-7.793252,-0.16099912,-8.077949,-0.8501128,-5.9385424,0.45793894,0.27090165,0.2832222,0.26461485,0.37248164,0.29693797,0.24688706,0.27846605,0.37233973,0.61254305,0.39880726,0.51325315
Yaşar_Nara,Nara,Yaşar,tr,112.34714673913044,0.1585175096988678,2488.764250853644,-133.03642,79.76116,15.485113,14.457183,9.608456,5.3740153,-5.278699,-1.8196659,-6.0523458,-6.062304,-6.3998647,-4.3889737,-7.8279414,0.33791897,0.21197142,0.174273,0.19374542,0.28891155,0.42434385,0.35816687,0.45990133,0.4239553,0.3089814,0.28456464,0.2672537
Yaşar_Gel_Benimle,Gel Benimle,Yaşar,tr,99.38401442307692,0.0831470042467117,2103.727076189341,-195.00049,94.693954,9.467677,24.277065,3.949701,-5.5025253,-12.055687,-7.536174,-11.587527,-5.330398,-3.5300055,-1.5345111,-9.644043,0.30193365,0.336855,0.277324,0.4121869,0.38093606,0.26664728,0.43270618,0.3091482,0.42604548,0.26253578,0.27334416,0.5051036
Ebru_Yaşar_Ben_Ne_Yangınlar_Gördüm,Ben Ne Yangınlar Gördüm,Ebru Yaşar,tr,95.703125,0.2311480194330215,1977.8313708911744,-55.17849,106.67093,8.031119,17.602068,4.5012126,8.709789,8.160251,10.426322,2.2599428,5.225098,-4.7432837,2.9218123,-1.9818852,0.41739053,0.34129867,0.27259457,0.27739856,0.30300927,0.5282219,0.39435366,0.33846012,0.45044395,0.3549466,0.5210028,0.32181576
Ebru_Yaşar_Seviyorum_Seni,Seviyorum Seni,Ebru Yaşar,tr,92.28515625,0.1182728260755539,1715.1250255858167,-162.24916,112.378,10.3406,23.035471,7.3965735,16.29468,3.8830671,1.1671127,-6.6025653,-5.41556,-8.111946,-10.815118,-10.056443,0.18077472,0.31053257,0.20883535,0.3479503,0.3283973,0.22920962,0.35370308,0.3481325,0.6100187,0.3153468,0.14588904,0.20553721
Yaşar_Kör_Bıçak,Kör Bıçak,Yaşar,tr,172.265625,0.0615917071700096,1664.9631396535206,-254.40901,127.33362,-31.69957,25.565977,7.703226,-13.651063,6.933759,-1.8232154,-1.8163091,-7.704855,-7.941281,-3.475651,-10.069622,0.4798465,0.4241682,0.39678043,0.4222969,0.4049305,0.40635332,0.26085716,0.30675057,0.40163523,0.31235644,0.3483271,0.3369438
Yaşar_O'nun_Vedası,O'nun Vedası,Yaşar,tr,135.99917763157896,0.0951721742749214,1969.3817010801088,-176.17593,108.21838,6.5416036,14.8416395,-2.0944846,9.672259,-11.99239,0.6845151,-14.759578,-11.369637,-8.193626,-2.549213,-2.1678648,0.48051354,0.23395845,0.34853142,0.3372201,0.17298426,0.22018635,0.17741732,0.33687788,0.221222,0.16010378,0.2197553,0.3012563
Yaşar_Kuşlar,Kuşlar,Yaşar,tr,129.19921875,0.009907878935337,1408.905288112165,-464.84286,117.1404,10.187852,16.13905,10.611702,5.718224,-6.8269005,-4.093648,-9.281151,-13.451822,-8.207233,-9.900629,-5.717675,0.2889303,0.20452258,0.18603182,0.21698725,0.35357392,0.20221226,0.2666147,0.31402263,0.2287755,0.32327682,0.26168814,0.28187338
Burak_Bulut_Kehribar,Kehribar,Burak Bulut,tr,103.359375,0.1355989724397659,1947.760194343276,-202.72408,113.42224,26.178469,-7.3384824,-7.140077,-6.7307982,-12.97928,-8.110033,-18.730545,-10.843924,-7.5563745,-1.1460801,-7.255637,0.22597757,0.23461047,0.36985672,0.219389,0.34693378,0.37715837,0.15911931,0.113979496,0.15015796,0.39581808,0.2265613,0.14365213
Yaşar_Acıtmıyor_Sevdan,Acıtmıyor Sevdan,Yaşar,tr,92.28515625,0.1424254924058914,1967.103021030125,-136.4056,98.247215,10.073773,24.408134,8.958391,19.088009,4.3342853,2.7435594,-0.9133758,-0.7821668,1.6412164,5.6018343,0.35580066,0.19168186,0.19373953,0.38307315,0.5785089,0.36669207,0.42097968,0.3381592,0.23619452,0.29432067,0.30423915,0.49365404,0.3460118
Yaşar_Aldanırım,Aldanırım,Yaşar,tr,161.4990234375,0.022878585383296,1981.4023269212576,-414.7419,75.72451,-4.8825293,15.595202,5.35757,17.65497,9.902182,9.92371,10.392064,10.080101,0.35300657,2.1897633,0.4586926,0.3824999,0.23679502,0.25198558,0.24073623,0.36592287,0.29081166,0.23612782,0.36982298,0.42738286,0.5497898,0.33085254,0.43515804
Yaşar_Kurt_Ver_Bana_Düşlerimi,Ver Bana Düşlerimi,Yaşar Kurt,tr,99.38401442307692,0.1120549961924552,1733.1015488872122,-177.84596,107.69922,21.273304,30.922335,6.657424,3.0833192,-2.5860984,7.274453,-2.7515903,0.05031404,-7.6498885,-5.4747252,-5.9208407,0.4143017,0.2389519,0.36241782,0.34886348,0.26388234,0.27590412,0.28459388,0.39955726,0.32879093,0.27340442,0.3146485,0.29251295
Yaşar_Ebruli,Ebruli,Yaşar,tr,103.359375,0.1450922191143036,2057.440055172316,-117.70257,110.33939,-17.042746,13.393848,21.192802,1.521362,-1.9243782,14.028614,-7.054575,0.55710304,-6.6035066,1.1768867,1.6896967,0.5259989,0.40031055,0.54206085,0.4138921,0.37446183,0.3177367,0.24584064,0.3645579,0.29068372,0.36753863,0.45005822,0.4161738
Yaşar_Sebepsiz_Fırtına,Sebepsiz Fırtına,Yaşar,tr,117.45383522727272,0.0477756597101688,1121.721172885364,-296.04745,153.28696,-1.6702851,26.391184,3.5415635,8.9135685,-2.620283,3.1215231,-3.8982713,-5.7346888,-12.263858,-8.982422,-8.07238,0.20023656,0.3178966,0.1725976,0.13653448,0.19735463,0.16831034,0.33287156,0.17174727,0.35287353,0.45984188,0.23839168,0.32726896
Yaşar_Aşk_Bozumu,Aşk Bozumu,Yaşar,tr,112.34714673913044,0.0515535436570644,1617.1489295345723,-264.3086,113.11973,4.455783,25.582222,2.6187346,12.244287,3.2256634,2.8107898,1.3095373,3.7708502,1.3415527,4.0779448,1.2087979,0.5009418,0.49653408,0.5109641,0.49527404,0.51099557,0.57955056,0.5023258,0.48960167,0.50884086,0.5501912,0.52374506,0.4635911
Yaşar_Şarkılar_Güzelse_Hala,Şarkılar Güzelse Hala,Yaşar,tr,143.5546875,0.1345252990722656,1851.0472414801768,-138.08958,109.22431,13.3000555,25.958918,6.5365744,10.371952,-1.3617308,2.370901,-2.0625942,-3.3593497,-5.6509743,0.84149414,-7.4123344,0.4572376,0.2617251,0.27520922,0.2496821,0.37503478,0.32097602,0.27277002,0.31317285,0.32692,0.49305007,0.3303541,0.45771876
Ebru_Yaşar_Sanmadan_Git,Sanmadan Git,Ebru Yaşar,tr,99.38401442307692,0.1758905947208404,1993.764526058831,-82.69058,114.20542,-11.325547,16.34774,2.40339,-5.112621,-4.500505,-0.24046,-14.181059,1.735236,-2.5402527,0.6141577,-3.12343,0.36272082,0.2694117,0.39571398,0.3169626,0.47567594,0.2474127,0.37587646,0.33136344,0.24341732,0.3249199,0.24247314,0.40303138
Yaşar_Seni_Ezbere_Aldım,Seni Ezbere Aldım,Yaşar,tr,151.99908088235293,0.1858929544687271,2074.183165332064,-64.45234,104.372856,-4.798173,16.785099,1.2134619,10.532284,0.33229363,8.568214,1.0417951,5.232321,-4.193129,-0.8212737,-2.3154922,0.34945524,0.25627577,0.32543287,0.34615827,0.4443407,0.30743396,0.37637332,0.41736776,0.3359341,0.48055044,0.401906,0.55139834
Yaşar_Esirinim,Esirinim,Yaşar,tr,151.99908088235293,0.1915948837995529,2216.7390095636106,-66.983894,92.69951,12.548803,24.063704,2.8657544,13.703323,-2.2191243,6.5418086,-1.0177332,0.46457362,-3.39488,2.2574441,-3.9290292,0.35563752,0.33813787,0.49312222,0.34540555,0.40895233,0.3160619,0.24843621,0.33114243,0.33764708,0.50972915,0.44369102,0.33518305
Yaşar_Cezayir_Menekşesi,Cezayir Menekşesi,Yaşar,tr,123.046875,0.1292556375265121,2390.929903994298,-79.85868,90.68006,-26.097792,35.13596,-16.102104,16.909525,-4.772941,0.36204675,-4.397664,-0.23174842,-4.744712,-1.6145049,1.0764986,0.5379305,0.3621346,0.53995156,0.40451598,0.3758923,0.49772602,0.28159246,0.40357292,0.2578239,0.4745863,0.6186976,0.32544395
Yaşar_Gaga_Ceylan,Ceylan,Yaşar Gaga,tr,107.666015625,0.068538524210453,1654.1101935249417,-204.6343,121.1063,-24.57614,5.5721574,-9.807853,1.3831338,9.693421,-0.4100476,-12.163916,14.3153515,2.416922,1.5804417,-6.7759123,0.38035554,0.23897076,0.22464712,0.4506049,0.25658417,0.40218526,0.32075095,0.27094138,0.3437859,0.20183693,0.27797833,0.18984254
Ebru_Yaşar_Ateşten_Gömlek,Ateşten Gömlek,Ebru Yaşar,tr,123.046875,0.0541629865765571,2407.72951538834,-235.51952,86.60383,0.03730665,29.77906,-15.884484,4.2918167,-13.291073,-4.901167,-3.2226002,-1.1102549,-4.8005805,-6.513911,-10.498011,0.21949853,0.41994336,0.33692738,0.2752952,0.35581863,0.20327549,0.32104078,0.2104461,0.4237554,0.2911914,0.1516364,0.2471506
Ebru_Yaşar_Kararsızım,Kararsızım,Ebru Yaşar,tr,161.4990234375,0.0860744267702102,1157.3798692881303,-280.74307,155.62207,-8.995014,0.094616964,7.875966,-12.042007,-13.091471,-9.096471,-11.424722,-4.0252724,-1.7243698,-0.66153055,-4.10401,0.22414935,0.20263863,0.51471484,0.16270642,0.1602706,0.09607195,0.28680918,0.3189552,0.11525261,0.13700317,0.094984226,0.21322766
Ebru_Yaşar_Kalmam,Kalmam,Ebru Yaşar,tr,143.5546875,0.2157584279775619,1560.8831105393715,-127.64643,134.73091,10.81987,13.16026,-0.444013,13.216272,-8.533466,2.6006052,-10.219713,2.3856971,-6.583207,1.6352807,-5.1439075,0.30154216,0.20030335,0.23102373,0.26096436,0.55999994,0.41250992,0.30851838,0.35678467,0.3015734,0.32652092,0.23316556,0.31935608
Ebru_Yaşar_Kafamın_İçi,Kafamın İçi,Ebru Yaşar,tr,112.34714673913044,0.1795105040073394,2158.3034043252114,-123.10082,99.41482,-6.490632,14.779842,3.2129726,8.161165,-1.2533857,6.186301,-6.9194274,0.81560427,-5.3366823,-3.4239478,-8.150236,0.22706339,0.25545993,0.46649802,0.4800448,0.36680084,0.40820217,0.23375368,0.34915954,0.24854581,0.41110212,0.36456123,0.22931743
Yaşar_Kurt_Ruhum,Ruhum,Yaşar Kurt,tr,103.359375,0.2184595614671707,1979.1984530764191,-99.61056,100.54024,15.986343,27.968245,16.413332,21.979736,-0.3246046,8.273767,1.8326888,8.003148,4.037535,7.2770786,0.5535591,0.31949154,0.2836523,0.39410877,0.37015772,0.40408605,0.35739797,0.43329898,0.5197477,0.41027188,0.3904611,0.3189655,0.3970295
Yaşar_Onbir_Ay,Onbir Ay,Yaşar,tr,107.666015625,0.1446653604507446,2740.191871026068,-91.97186,77.36832,25.140432,9.550589,6.6189275,13.024858,-1.0540743,8.362424,-4.047282,-0.04760081,-0.2733969,1.5729396,-1.8241464,0.4679794,0.33218616,0.4517979,0.49563897,0.3601086,0.36608544,0.32207087,0.44301954,0.3992252,0.39818555,0.43373278,0.41463408
Yaşar_Güvenir_Sensiz_Saadet_Neymiş,Sensiz Saadet Neymiş,Yaşar Güvenir,tr,172.265625,0.0617985315620899,1459.2109007232416,-299.47382,104.92804,-3.543605,34.34797,13.929143,3.231413,-1.1730548,-3.0018325,-7.8729243,-2.66477,-9.55926,-7.7785254,-9.6694,0.33341917,0.21180022,0.28716263,0.23013234,0.12754811,0.16653737,0.27511114,0.64728934,0.4615271,0.15733862,0.14041631,0.25115392
Yaşar_Hayırdır_İnşallah,Hayırdır İnşallah,Yaşar,tr,78.30255681818181,0.0508322454988956,1930.839213080019,-258.64252,108.11033,18.558205,23.054712,11.946753,7.170293,-0.88192767,11.709468,2.082181,-1.0268933,-0.9444546,-0.7113906,-6.1814547,0.3215977,0.22009254,0.28519353,0.274774,0.48320225,0.3934578,0.30588707,0.3022277,0.3114828,0.44967043,0.28483108,0.32693464
Yaşar_İpek_Bir_Alo_De,Bir Alo De,Yaşar İpek,tr,112.34714673913044,0.056806344538927,1420.241654776043,-263.79053,122.173904,-27.847149,30.680317,15.164501,8.412659,-9.675389,2.8427138,0.9503118,10.720628,-6.7784543,3.1055138,-0.62307644,0.06648484,0.13556719,0.1502556,0.20013173,0.34726617,0.28736478,0.48138598,0.46569705,0.31079724,0.21943451,0.14944522,0.14586942
Yaşar_İpek_Alışamadım,Alışamadım,Yaşar İpek,tr,117.45383522727272,0.1022276952862739,2169.202604934258,-133.87585,104.46048,11.1730385,15.345186,-0.43976963,9.640411,1.770512,5.4608,2.097173,-0.9597297,-0.4679673,1.7161049,0.65877455,0.4078903,0.41377288,0.4662358,0.4110575,0.41657454,0.43619776,0.4293829,0.49496832,0.4629564,0.59541696,0.6281843,0.44591448
Ebru_Yaşar_Seni_Anan_Benim_Için_Doğurmuş,Seni Anan Benim Için Doğurmuş,Ebru Yaşar,tr,86.1328125,0.0812251940369606,1808.293337792092,-206.3094,117.34576,-16.126715,14.114424,-1.1225511,1.9689183,-5.4094205,-7.387423,-13.84627,3.764489,-16.935863,-2.3867505,-17.266308,0.13792056,0.22094433,0.24586616,0.2391741,0.35068098,0.2860577,0.35952547,0.22814207,0.3506686,0.34635115,0.14392424,0.14000238
Ebru_Yaşar_Yoksun,Yoksun,Ebru Yaşar,tr,112.34714673913044,0.1795105040073394,2158.3034043252114,-123.10082,99.41482,-6.490632,14.779842,3.2129726,8.161165,-1.2533857,6.186301,-6.9194274,0.81560427,-5.3366823,-3.4239478,-8.150236,0.22706339,0.25545993,0.46649802,0.4800448,0.36680084,0.40820217,0.23375368,0.34915954,0.24854581,0.41110212,0.36456123,0.22931743
YGA_Gel_Bir_De_Bana_Sor,Gel Bir De Bana Sor,YGA,tr,151.99908088235293,0.1431170552968979,1646.6330076594493,-171.33829,122.75201,-22.162561,51.71631,13.174986,-3.6582386,6.1424603,-2.929504,-8.233216,-13.255363,-14.760088,-4.9551916,-8.441944,0.45869052,0.39019543,0.2451799,0.20660488,0.22084658,0.39148274,0.36749202,0.25322297,0.30937222,0.26959962,0.37270203,0.3205896
Yaşar_Kurt_Hadi_Baba_Gene_Yap,Hadi Baba Gene Yap,Yaşar Kurt,tr,69.83741554054055,0.1954396069049835,2101.394220190178,-59.55696,101.952324,-19.293205,0.3403633,-0.18903883,8.795707,-0.79289395,8.883862,4.3809676,3.713341,1.221429,2.1245859,-3.3292754,0.30884853,0.36190084,0.6377013,0.3607511,0.4049437,0.30252665,0.37893853,0.39194095,0.3084681,0.5141838,0.2844651,0.29595542
Yaşar_Gözler_Aynı_Sen,Gözler Aynı Sen,Yaşar,tr,99.38401442307692,0.1139978021383285,2711.330725204932,-172.43059,71.728134,14.169142,12.082207,3.7236896,5.758719,-5.678748,-0.24275967,-1.8358648,6.116771,1.6390233,7.546039,-3.040217,0.33462384,0.2246673,0.2357108,0.405143,0.57278055,0.31712198,0.39619225,0.32236236,0.2904138,0.41756696,0.37139922,0.4591193
Yaşar_Masal,Masal,Yaşar,tr,123.046875,0.0548878833651542,1006.4857284594184,-314.8227,131.55656,-9.603547,24.04381,19.681791,5.8286624,-3.187274,-4.3222837,-4.7298365,-1.538832,-7.339977,-9.661615,-5.665164,0.27769965,0.09827166,0.109941974,0.19054687,0.4287948,0.29890278,0.21695511,0.18909913,0.24456443,0.4389161,0.2557244,0.41161844
Ebru_Yaşar_Yeşillenirim,Yeşillenirim,Ebru Yaşar,tr,135.99917763157896,0.1266291290521621,1727.0221930293887,-168.65196,106.199486,-16.19336,11.534696,-6.07889,-6.3990316,-8.888134,-8.71478,-13.8744545,0.99102765,-8.29731,-4.1458073,-6.0486093,0.32039374,0.36004505,0.5024063,0.3621146,0.4362483,0.4240467,0.33872867,0.34190443,0.31439468,0.40316126,0.30898347,0.29861838
Yaşar_Gaga_Şahane_Bir_Şey_Yaşamak,Şahane Bir Şey Yaşamak,Yaşar Gaga,tr,86.1328125,0.112049788236618,2743.587019057263,-75.94797,72.32709,-25.568504,9.493285,-9.72479,-2.8020434,-7.2342157,-4.811973,-12.146592,2.7099686,-4.8941803,-0.4676421,-9.32609,0.3360839,0.38713878,0.3013613,0.43464854,0.5875063,0.47782308,0.3971363,0.36948392,0.52808285,0.44035938,0.37675443,0.3522742
Harun_Kolçak_Haketmedim_Ayrılığı,Haketmedim Ayrılığı,Harun Kolçak,tr,107.666015625,0.1659194529056549,2996.409507583114,-82.20145,62.581657,14.967029,20.864647,5.8848815,8.982055,-0.1296689,6.098966,0.7085303,4.481648,-5.822987,-0.3994683,-5.0267887,0.33124748,0.29258552,0.3894391,0.3092675,0.44239387,0.38815874,0.27609345,0.3658431,0.3459338,0.50502443,0.3182465,0.28045642
Emrah_Karaduman_En_Güzel_Yenilgim,En Güzel Yenilgim,Emrah Karaduman,tr,129.19921875,0.3425870239734649,2094.716001185548,-92.29037,85.8101,12.130566,26.344578,16.162697,16.230417,9.993526,10.790449,0.26135716,14.319254,-0.5538732,5.6002364,-2.4523144,0.49066824,0.5283544,0.39581954,0.3782858,0.427203,0.43767583,0.49417654,0.4652915,0.5583921,0.5463719,0.47895604,0.4644245
Ebru_Yaşar_Affet,Affet,Ebru Yaşar,tr,95.703125,0.1960926055908203,1852.590168181216,-136.69966,113.651924,15.97147,10.502959,12.0758,0.4194969,-3.9855466,-2.3893046,-12.646967,-1.6133462,-8.351539,-6.828565,-7.6411185,0.23093572,0.34816414,0.2612367,0.4350535,0.46194264,0.23993643,0.29525706,0.22293006,0.29041955,0.21107551,0.17781048,0.20579104
Ebru_Yaşar_Gözlerimde_Gece_Oldu,Gözlerimde Gece Oldu,Ebru Yaşar,tr,117.45383522727272,0.1340435147285461,2291.5307905297464,-99.58165,89.562485,-5.8862195,14.302311,-2.3745296,1.3206742,-4.103669,1.4126143,-3.2756424,0.06032985,-7.535965,-7.0116525,-7.3750167,0.30639768,0.22834705,0.13848333,0.16810478,0.112347946,0.169831,0.1557805,0.46574685,0.3917871,0.16554235,0.20419683,0.14979918
Yaşar_Yaz_Bitti,Yaz Bitti,Yaşar,tr,112.34714673913044,0.1044543385505676,1773.2643500880897,-161.8018,115.369774,-1.4549648,18.962442,9.124713,8.621334,-6.1417065,0.6402951,-13.885846,-6.5745363,-12.965342,-4.697709,-9.626586,0.3738716,0.38935673,0.27541035,0.44891623,0.30948564,0.23187195,0.3101531,0.28406498,0.18053272,0.15871139,0.34861782,0.6468028
Yaşar_Hasret_Ayazları,Hasret Ayazları,Yaşar,tr,86.1328125,0.1399727761745453,2155.120812069325,-125.13516,91.35432,7.9956393,22.239645,8.613426,12.381881,1.8033776,3.7980206,-2.5545275,4.73416,3.0777638,8.48501,1.9808376,0.22939782,0.40925443,0.47681987,0.25621802,0.40826577,0.38090354,0.18199809,0.19698234,0.27487212,0.4266884,0.31046242,0.22070293
Burak_Bulut_İçime_Ata_Ata,İçime Ata Ata,Burak Bulut,tr,123.046875,0.1765115410089492,2232.9082126662506,-134.39232,86.139946,11.194179,34.877224,2.6154928,15.81032,-8.937121,0.15887244,-6.7674,2.3281238,-4.3787036,-1.443689,-3.6158617,0.24688001,0.2879257,0.52431405,0.40953445,0.3266122,0.31229436,0.2841581,0.32395902,0.28396547,0.45807612,0.35342526,0.23317379
Ebru_Yaşar_Sekiz_İle_Dokuz,Sekiz İle Dokuz,Ebru Yaşar,tr,129.19921875,0.1603893935680389,2774.3996882258853,-100.13043,68.857475,-4.2930827,11.140109,1.695772,11.82986,0.6592173,6.2686734,1.6488948,5.4909096,1.9581877,3.2783868,-2.694083,0.3330911,0.32137898,0.3757007,0.5035474,0.6229958,0.46062222,0.47489613,0.5067716,0.43802205,0.47565126,0.3882153,0.38501072
Ebru_Yaşar_Ben_Bilmem,Ben Bilmem,Ebru Yaşar,tr,112.34714673913044,0.1993970423936844,2727.5345931331944,-110.35431,69.59162,7.0288405,1.5138805,-4.586652,0.6334246,-8.428664,-6.3810153,-19.991615,1.8490081,-15.034562,-7.379857,-7.0992193,0.2007852,0.14302392,0.20363334,0.17411979,0.3005096,0.31050205,0.20983145,0.28487742,0.22932023,0.35897014,0.25167066,0.17918997
Anıl_Durmuş_Safi_Zararsın,Safi Zararsın,Anıl Durmuş,tr,103.359375,0.1981114447116851,2426.6468371906376,-108.64067,86.63895,7.046444,15.63329,0.40528855,5.936033,-5.3343525,2.7571406,-6.2852745,2.8777316,-7.923809,1.6239543,-5.313944,0.47960708,0.40339017,0.34184086,0.31200564,0.41145024,0.36689955,0.31407073,0.3880388,0.40547246,0.5259368,0.4476631,0.39695108
Ebru_Yaşar_Anılara_Dalarız,Anılara Dalarız,Ebru Yaşar,tr,117.45383522727272,0.2066687047481537,2437.2625285528966,-83.20299,88.234665,14.887715,13.561299,2.1619303,10.359891,-1.686819,7.2351317,-7.0895042,4.6474104,-1.5887727,0.51653373,-4.774368,0.28400645,0.21985714,0.24758245,0.24293046,0.375006,0.29139796,0.44851694,0.3932933,0.2502147,0.2829941,0.29210904,0.3974007
Ebru_Yaşar_Yalan,Yalan,Ebru Yaşar,tr,117.45383522727272,0.0981213748455047,1451.9010702724563,-192.56856,139.05664,-12.447398,26.650955,3.5655847,10.989249,-1.1346698,1.0972506,-6.642309,-2.6820083,-6.2598414,-4.3528924,-7.5312834,0.2520788,0.1835029,0.35019085,0.2482151,0.22753543,0.3750413,0.3393957,0.5920749,0.34459668,0.45911196,0.32446,0.14996523
Yaşar_Markiz,Markiz,Yaşar,tr,123.046875,0.1607514172792434,2269.8204940804712,-91.574036,89.69381,2.2441237,25.23338,8.624583,7.738768,1.5701715,2.918074,-5.3165145,1.1850744,-5.638243,0.9607754,-3.9860141,0.41907755,0.24700394,0.39348108,0.36157244,0.22401,0.31712472,0.3146156,0.5551332,0.44435456,0.2095888,0.17945698,0.23197109
Yaşar_Kurt_Anne,Anne,Yaşar Kurt,tr,103.359375,0.0304653476923704,1475.9138448887186,-350.0185,114.96119,20.42745,40.843594,9.212505,-0.6537243,3.6140885,0.3874996,-12.500625,2.1673434,-2.821704,-5.121238,-6.977234,0.3374715,0.29712284,0.52003556,0.39317715,0.42641163,0.24970807,0.18733434,0.19008799,0.1662582,0.28785592,0.23297429,0.3071795
Çubuklu_Yaşar_Ali_Dayı,Ali Dayı,Çubuklu Yaşar,tr,95.703125,0.1710210740566253,2542.461002542908,-59.619717,86.65813,-18.777649,19.496675,3.0817487,10.213636,-1.7883822,7.4485598,-2.0423217,3.292407,1.136017,6.585354,-8.561151,0.31576177,0.40861583,0.3910879,0.35701874,0.39076772,0.40018523,0.47186467,0.47397834,0.4114206,0.47887692,0.43357372,0.33681837
Yaşar_İpek_Korkuyorum,Korkuyorum,Yaşar İpek,tr,112.34714673913044,0.1747511029243469,2413.458412081683,-80.19897,79.97158,10.153824,24.762663,8.549613,18.028193,9.978843,10.37804,5.5843287,9.332364,-0.9964771,7.009781,1.1806377,0.28119698,0.30919236,0.29807135,0.44026548,0.45433617,0.42457005,0.45140803,0.33695182,0.4687298,0.32439885,0.42957214,0.38851485
Yaşar_İpek_Sevmek_Yüzünden,Sevmek Yüzünden,Yaşar İpek,tr,151.99908088235293,0.1129863262176513,1751.7287439412942,-168.79001,117.639175,4.1967406,22.349504,-2.437631,10.989304,-7.5698137,-0.72060305,-4.646227,-18.697397,-9.5711355,-5.963758,-5.1833763,0.34521356,0.20643556,0.27678555,0.20302513,0.32203636,0.17940544,0.15224357,0.23774448,0.2862216,0.49204063,0.2807956,0.36504233
